Date,Store,Avg_Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size,DateIndex
2010-12-31,13,22949.205479452048,26.79,2.868,,,,,,127.0876774,7.795,True,A,219622,2010-12-31
2010-12-31,14,23532.122608695656,29.67,3.179,,,,,,182.5714479,8.724,True,A,200898,2010-12-31
2010-12-31,15,7552.141249999999,26.54,3.336,,,,,,132.8150323,8.067,True,B,123737,2010-12-31
2010-12-31,16,8851.036615384617,19.66,2.829,,,,,,191.2557002,6.986,True,B,57197,2010-12-31
2010-12-31,17,9350.919852941177,20.79,2.868,,,,,,127.0876774,6.885,True,B,93188,2010-12-31
2010-12-31,18,12684.385857142857,26.1,3.177,,,,,,132.8150323,9.331,True,B,120653,2010-12-31
2010-12-31,19,17959.816056338022,28.65,3.336,,,,,,132.8150323,8.067,True,A,203819,2010-12-31
2010-12-31,20,24653.942328767123,28.85,3.179,,,,,,204.6432267,7.484,True,A,203742,2010-12-31
2010-12-31,21,10195.503484848487,47.19,2.943,,,,,,211.064774,8.163,True,B,140167,2010-12-31
2010-12-31,22,11386.21,28.49,3.177,,,,,,136.665265,8.572,True,B,119557,2010-12-31
2010-12-31,23,16711.055,19.05,3.177,,,,,,132.8150323,5.287,True,B,114533,2010-12-31
2010-12-31,24,16786.111805555553,25.9,3.336,,,,,,132.8150323,8.275,True,A,203819,2010-12-31
2010-12-31,25,9163.12558823529,25.89,3.179,,,,,,204.6432267,7.484,True,B,128107,2010-12-31
2010-12-31,26,12901.004264705884,18.73,3.177,,,,,,132.8150323,8.149,True,A,152513,2010-12-31
2010-12-31,27,20295.253521126768,29.59,3.336,,,,,,136.665265,8.021,True,A,204184,2010-12-31
2010-12-31,28,15359.979859154924,45.64,3.148,,,,,,127.0876774,14.313,True,A,206302,2010-12-31
2010-12-31,29,7060.485151515151,28.49,3.177,,,,,,132.8150323,10.524,True,B,93638,2010-12-31
2010-12-31,30,8283.979583333332,47.19,2.943,,,,,,211.064774,8.163,True,C,42988,2010-12-31
2010-12-31,31,16874.247887323952,47.19,2.943,,,,,,211.064774,8.163,True,A,203750,2010-12-31
2010-12-31,32,12911.673513513515,27.7,2.829,,,,,,191.2557002,9.137,True,A,203007,2010-12-31
2010-12-31,33,5111.740697674418,52.91,3.148,,,,,,127.0876774,9.265,True,A,39690,2010-12-31
2010-12-31,34,12529.301249999995,34.11,2.955,,,,,,127.0876774,10.21,True,A,158114,2010-12-31
2010-12-31,35,8601.970895522389,29.59,3.179,,,,,,136.665265,8.763,True,B,103681,2010-12-31
2010-12-31,36,8356.061627906976,52.88,2.949,,,,,,210.182398,8.476,True,A,39910,2010-12-31
2010-12-31,37,9590.24375,52.88,2.943,,,,,,210.182398,8.476,True,C,39910,2010-12-31
2010-12-31,38,5627.9409259259255,45.64,3.148,,,,,,127.0876774,14.313,True,C,39690,2010-12-31
2010-12-31,39,17324.114929577463,52.45,2.943,,,,,,210.182398,8.476,True,A,184109,2010-12-31
2010-12-31,40,11590.261428571428,19.29,3.177,,,,,,132.8150323,5.287,True,A,155083,2010-12-31
2010-12-31,41,14311.288000000002,25.19,2.829,,,,,,191.2557002,7.508,True,A,196321,2010-12-31
2010-12-31,42,8936.533333333335,49.67,3.148,,,,,,127.0876774,9.003,True,C,39690,2010-12-31
2010-12-31,43,11624.789130434783,48.61,2.943,,,,,,203.4176843,10.21,True,C,41062,2010-12-31
2010-12-31,44,5040.356458333333,26.79,2.868,,,,,,127.0876774,7.61,True,C,39910,2010-12-31
2010-12-31,45,10136.659701492537,29.67,3.179,,,,,,182.5714479,8.724,True,B,118221,2010-12-31
2011-01-07,1,20065.726111111104,48.27,2.976,,,,,,211.4047419,7.742,False,A,151315,2011-01-07
2011-01-07,2,24417.37208333333,44.69,2.976,,,,,,211.0648881,8.028,False,A,202307,2011-01-07
2011-01-07,3,6003.830793650794,53.35,2.976,,,,,,214.6955104,7.551,False,B,37392,2011-01-07
2011-01-07,4,25867.725972222222,39.34,2.98,,,,,,127.1917742,6.51,False,A,205863,2011-01-07
2011-01-07,5,4474.175937500001,48.3,2.976,,,,,,211.9560305,6.634,False,B,34875,2011-01-07
2011-01-07,6,18756.134444444444,47.78,2.976,,,,,,212.9134266,6.858,False,A,202505,2011-01-07
2011-01-07,7,10017.635454545456,10.09,2.882,,,,,,191.3683815,8.818,False,B,70713,2011-01-07
2011-01-07,8,12839.194558823532,35.77,2.976,,,,,,214.7415521,6.262,False,A,155078,2011-01-07
2011-01-07,9,8048.881639344262,41.82,2.976,,,,,,214.9234729,6.416,False,B,125833,2011-01-07
2011-01-07,10,23483.69726027397,43.43,3.287,,,,,,127.1917742,8.744,False,B,126512,2011-01-07
2011-01-07,11,16841.506285714284,54.43,2.976,,,,,,214.6955104,7.551,False,A,207499,2011-01-07
2011-01-07,12,13583.734925373132,37.64,3.287,,,,,,127.1917742,14.021,False,B,112238,2011-01-07
2011-01-07,13,23897.868356164385,16.94,2.891,,,,,,127.1917742,7.47,False,A,219622,2011-01-07
2011-01-07,14,27025.305797101442,34.32,3.193,,,,,,182.5983058,8.549,False,A,200898,2011-01-07
2011-01-07,15,7280.582428571429,30.53,3.351,,,,,,132.8823226,7.771,False,B,123737,2011-01-07
2011-01-07,16,8823.784,12.39,2.882,,,,,,191.3683815,6.614,False,B,57197,2011-01-07
2011-01-07,17,15696.683188405788,6.23,2.891,,,,,,127.1917742,6.866,False,B,93188,2011-01-07
2011-01-07,18,13734.710294117647,30.1,3.193,,,,,,132.8823226,9.131,False,B,120653,2011-01-07
2011-01-07,19,16542.918783783785,31.34,3.351,,,,,,132.8823226,7.771,False,A,203819,2011-01-07
2011-01-07,20,26329.013571428575,31.43,3.193,,,,,,204.6487803,7.343,False,A,203742,2011-01-07
2011-01-07,21,9532.60696969697,44.24,2.976,,,,,,211.0648881,8.028,False,B,140167,2011-01-07
2011-01-07,22,13241.73787878788,32.56,3.193,,,,,,136.7332569,8.458,False,B,119557,2011-01-07
2011-01-07,23,16029.064000000004,27.81,3.193,,,,,,132.8823226,5.114,False,B,114533,2011-01-07
2011-01-07,24,16600.587464788732,30.72,3.351,,,,,,132.8823226,8.252,False,A,203819,2011-01-07
2011-01-07,25,8340.218358208953,29.0,3.193,,,,,,204.6487803,7.343,False,B,128107,2011-01-07
2011-01-07,26,13796.311911764711,21.13,3.193,,,,,,132.8823226,7.907,False,A,152513,2011-01-07
2011-01-07,27,22086.753239436624,34.42,3.351,,,,,,136.7332569,7.827,False,A,204184,2011-01-07
2011-01-07,28,20041.46385714286,37.64,3.287,,,,,,127.1917742,14.021,False,A,206302,2011-01-07
2011-01-07,29,6705.17911764706,32.56,3.193,,,,,,132.8823226,10.256,False,B,93638,2011-01-07
2011-01-07,30,9205.657346938777,44.24,2.976,,,,,,211.0648881,8.028,False,C,42988,2011-01-07
2011-01-07,31,18478.688309859157,44.24,2.976,,,,,,211.0648881,8.028,False,A,203750,2011-01-07
2011-01-07,32,14738.255915492957,23.78,2.882,,,,,,191.3683815,8.818,False,A,203007,2011-01-07
2011-01-07,33,5303.235217391304,46.25,3.287,,,,,,127.1917742,8.951,False,A,39690,2011-01-07
2011-01-07,34,12508.985277777778,24.5,2.98,,,,,,127.1917742,10.398,False,A,158114,2011-01-07
2011-01-07,35,9690.891791044776,34.42,3.193,,,,,,136.7332569,8.549,False,B,103681,2011-01-07
2011-01-07,36,8945.577906976743,54.11,2.942,,,,,,210.1842358,8.395,False,A,39910,2011-01-07
2011-01-07,37,11792.696086956523,54.11,2.976,,,,,,210.1842358,8.395,False,C,39910,2011-01-07
2011-01-07,38,7024.446181818182,37.64,3.287,,,,,,127.1917742,14.021,False,C,39690,2011-01-07
2011-01-07,39,17746.016231884052,52.74,2.976,,,,,,210.1842358,8.395,False,A,184109,2011-01-07
2011-01-07,40,12595.495633802817,24.05,3.193,,,,,,132.8823226,5.114,False,A,155083,2011-01-07
2011-01-07,41,16247.838450704232,23.76,2.882,,,,,,191.3683815,7.241,False,A,196321,2011-01-07
2011-01-07,42,13176.616666666667,43.43,3.287,,,,,,127.1917742,8.744,False,C,39690,2011-01-07
2011-01-07,43,13595.480222222222,40.47,2.976,,,,,,203.4267005,10.398,False,C,41062,2011-01-07
2011-01-07,44,6006.6745833333325,16.94,2.891,,,,,,127.1917742,7.224,False,C,39910,2011-01-07
2011-01-07,45,10306.884090909087,34.32,3.193,,,,,,182.5983058,8.549,False,B,118221,2011-01-07
2011-01-14,1,19591.745915492953,35.4,2.983,,,,,,211.4574109,7.742,False,A,151315,2011-01-14
2011-01-14,2,23893.06273972602,33.02,2.983,,,,,,211.1176713,8.028,False,A,202307,2011-01-14
2011-01-14,3,6146.146774193548,44.76,2.983,,,,,,214.7470729,7.551,False,B,37392,2011-01-14
2011-01-14,4,26274.682535211272,31.6,2.992,,,,,,127.3009355,6.51,False,A,205863,2011-01-14
2011-01-14,5,4072.4485937499994,37.74,2.983,,,,,,212.008514,6.634,False,B,34875,2011-01-14
2011-01-14,6,18397.10633802818,38.37,2.983,,,,,,212.9655882,6.858,False,A,202505,2011-01-14
2011-01-14,7,8169.9238805970135,11.32,2.911,,,,,,191.4784939,8.818,False,B,70713,2011-01-14
2011-01-14,8,11906.568529411763,31.62,2.983,,,,,,214.7930991,6.262,False,A,155078,2011-01-14
2011-01-14,9,7388.494999999999,36.43,2.983,,,,,,214.9749587,6.416,False,B,125833,2011-01-14
2011-01-14,10,24095.825211267602,49.98,3.312,,,,,,127.3009355,8.744,False,B,126512,2011-01-14
2011-01-14,11,17063.56828571428,45.34,2.983,,,,,,214.7470729,7.551,False,A,207499,2011-01-14
2011-01-14,12,12119.579104477616,43.15,3.312,,,,,,127.3009355,14.021,False,B,112238,2011-01-14
2011-01-14,13,22734.004189189185,20.6,2.903,,,,,,127.3009355,7.47,False,A,219622,2011-01-14
2011-01-14,14,24624.578260869563,24.78,3.205,,,,,,182.6585782,8.549,False,A,200898,2011-01-14
2011-01-14,15,6948.176811594203,19.53,3.367,,,,,,132.9510645,7.771,False,B,123737,2011-01-14
2011-01-14,16,7236.393692307692,17.46,2.911,,,,,,191.4784939,6.614,False,B,57197,2011-01-14
2011-01-14,17,11154.56411764706,16.57,2.903,,,,,,127.3009355,6.866,False,B,93188,2011-01-14
2011-01-14,18,11599.63104477612,22.69,3.215,,,,,,132.9510645,9.131,False,B,120653,2011-01-14
2011-01-14,19,16636.68352112676,21.68,3.367,,,,,,132.9510645,7.771,False,A,203819,2011-01-14
2011-01-14,20,26171.45847222222,20.39,3.205,,,,,,204.7026042,7.343,False,A,203742,2011-01-14
2011-01-14,21,9860.441363636364,34.14,2.983,,,,,,211.1176713,8.028,False,B,140167,2011-01-14
2011-01-14,22,12052.76895522388,24.76,3.215,,,,,,136.803477,8.458,False,B,119557,2011-01-14
2011-01-14,23,14525.087142857146,18.2,3.215,,,,,,132.9510645,5.114,False,B,114533,2011-01-14
2011-01-14,24,16447.045070422533,22.41,3.367,,,,,,132.9510645,8.252,False,A,203819,2011-01-14
2011-01-14,25,8542.698955223881,18.3,3.205,,,,,,204.7026042,7.343,False,B,128107,2011-01-14
2011-01-14,26,11945.930735294116,16.7,3.215,,,,,,132.9510645,7.907,False,A,152513,2011-01-14
2011-01-14,27,21282.064166666663,25.7,3.367,,,,,,136.803477,7.827,False,A,204184,2011-01-14
2011-01-14,28,15468.825492957745,43.15,3.312,,,,,,127.3009355,14.021,False,A,206302,2011-01-14
2011-01-14,29,6468.2615151515165,24.76,3.215,,,,,,132.9510645,10.256,False,B,93638,2011-01-14
2011-01-14,30,9498.137142857144,34.14,2.983,,,,,,211.1176713,8.028,False,C,42988,2011-01-14
2011-01-14,31,19024.37056338028,34.14,2.983,,,,,,211.1176713,8.028,False,A,203750,2011-01-14
2011-01-14,32,14280.645972222226,21.69,2.911,,,,,,191.4784939,8.818,False,A,203007,2011-01-14
2011-01-14,33,5641.907608695652,53.63,3.312,,,,,,127.3009355,8.951,False,A,39690,2011-01-14
2011-01-14,34,12309.730547945202,30.75,2.992,,,,,,127.3009355,10.398,False,A,158114,2011-01-14
2011-01-14,35,10263.742985074627,25.7,3.205,,,,,,136.803477,8.549,False,B,103681,2011-01-14
2011-01-14,36,9329.493863636364,42.87,2.971,,,,,,210.2379731,8.395,False,A,39910,2011-01-14
2011-01-14,37,11183.33829787234,42.87,2.983,,,,,,210.2379731,8.395,False,C,39910,2011-01-14
2011-01-14,38,7122.775799999999,43.15,3.312,,,,,,127.3009355,14.021,False,C,39690,2011-01-14
2011-01-14,39,17292.744782608697,41.74,2.983,,,,,,210.2379731,8.395,False,A,184109,2011-01-14
2011-01-14,40,10712.716944444444,18.55,3.215,,,,,,132.9510645,5.114,False,A,155083,2011-01-14
2011-01-14,41,15037.273714285717,22.44,2.911,,,,,,191.4784939,7.241,False,A,196321,2011-01-14
2011-01-14,42,13061.68404255319,49.98,3.312,,,,,,127.3009355,8.744,False,C,39690,2011-01-14
2011-01-14,43,13665.33488888889,43.45,2.983,,,,,,203.4840645,10.398,False,C,41062,2011-01-14
2011-01-14,44,5857.187199999999,20.6,2.903,,,,,,127.3009355,7.224,False,C,39910,2011-01-14
2011-01-14,45,9909.378030303029,24.78,3.205,,,,,,182.6585782,8.549,False,B,118221,2011-01-14
2011-01-21,1,18436.18638888889,44.04,3.016,,,,,,211.8272343,7.742,False,A,151315,2011-01-21
2011-01-21,2,24324.790277777778,41.4,3.016,,,,,,211.4864691,8.028,False,A,202307,2011-01-21
2011-01-21,3,5569.47142857143,50.74,3.016,,,,,,215.1268275,7.551,False,B,37392,2011-01-21
2011-01-21,4,26199.91583333334,38.34,3.017,,,,,,127.4404839,6.51,False,A,205863,2011-01-21
2011-01-21,5,4301.7709375,45.41,3.016,,,,,,212.3800012,6.634,False,B,34875,2011-01-21
2011-01-21,6,17764.129295774652,46.2,3.016,,,,,,213.3399647,6.858,False,A,202505,2011-01-21
2011-01-21,7,7558.542898550723,25.4,2.973,,,,,,191.5731924,8.818,False,B,70713,2011-01-21
2011-01-21,8,11922.727971014496,42.06,3.016,,,,,,215.1729926,6.262,False,A,155078,2011-01-21
2011-01-21,9,7322.930483870966,44.72,3.016,,,,,,215.3554013,6.416,False,B,125833,2011-01-21
2011-01-21,10,22980.221643835615,56.75,3.336,,,,,,127.4404839,8.744,False,B,126512,2011-01-21
2011-01-21,11,16968.231285714286,51.51,3.016,,,,,,215.1268275,7.551,False,A,207499,2011-01-21
2011-01-21,12,12153.113636363638,53.53,3.223,,,,,,127.4404839,14.021,False,B,112238,2011-01-21
2011-01-21,13,24249.005068493152,34.8,2.934,,,,,,127.4404839,7.47,False,A,219622,2011-01-21
2011-01-21,14,25263.606811594196,30.55,3.229,,,,,,182.9193368,8.549,False,A,200898,2011-01-21
2011-01-21,15,7166.338676470587,21.84,3.391,,,,,,133.0285161,7.771,False,B,123737,2011-01-21
2011-01-21,16,7121.355846153846,28.6,2.973,,,,,,191.5731924,6.614,False,B,57197,2011-01-21
2011-01-21,17,10953.68652173913,26.62,2.934,,,,,,127.4404839,6.866,False,B,93188,2011-01-21
2011-01-21,18,13502.250757575763,22.55,3.232,,,,,,133.0285161,9.131,False,B,120653,2011-01-21
2011-01-21,19,16846.775555555552,22.8,3.391,,,,,,133.0285161,7.771,False,A,203819,2011-01-21
2011-01-21,20,25095.854366197193,27.43,3.229,,,,,,205.0460497,7.343,False,A,203742,2011-01-21
2011-01-21,21,9909.57805970149,42.72,3.016,,,,,,211.4864691,8.028,False,B,140167,2011-01-21
2011-01-21,22,12761.209253731344,26.8,3.232,,,,,,136.8870657,8.458,False,B,119557,2011-01-21
2011-01-21,23,15867.229428571429,15.58,3.232,,,,,,133.0285161,5.114,False,B,114533,2011-01-21
2011-01-21,24,15377.366527777776,23.69,3.391,,,,,,133.0285161,8.252,False,A,203819,2011-01-21
2011-01-21,25,8354.317205882353,23.21,3.229,,,,,,205.0460497,7.343,False,B,128107,2011-01-21
2011-01-21,26,11909.311911764706,12.98,3.232,,,,,,133.0285161,7.907,False,A,152513,2011-01-21
2011-01-21,27,21366.618309859154,30.13,3.391,,,,,,136.8870657,7.827,False,A,204184,2011-01-21
2011-01-21,28,15423.844428571434,53.53,3.223,,,,,,127.4404839,14.021,False,A,206302,2011-01-21
2011-01-21,29,6955.22109375,26.8,3.232,,,,,,133.0285161,10.256,False,B,93638,2011-01-21
2011-01-21,30,9148.59625,42.72,3.016,,,,,,211.4864691,8.028,False,C,42988,2011-01-21
2011-01-21,31,19202.38757142857,42.72,3.016,,,,,,211.4864691,8.028,False,A,203750,2011-01-21
2011-01-21,32,14977.068194444446,34.54,2.973,,,,,,191.5731924,8.818,False,A,203007,2011-01-21
2011-01-21,33,5441.254222222222,59.46,3.336,,,,,,127.4404839,8.951,False,A,39690,2011-01-21
2011-01-21,34,12205.827260273967,39.57,3.017,,,,,,127.4404839,10.398,False,A,158114,2011-01-21
2011-01-21,35,10152.339538461538,30.13,3.229,,,,,,136.8870657,8.549,False,B,103681,2011-01-21
2011-01-21,36,9283.512790697674,51.18,2.98,,,,,,210.6031072,8.395,False,A,39910,2011-01-21
2011-01-21,37,11201.847234042552,51.18,3.016,,,,,,210.6031072,8.395,False,C,39910,2011-01-21
2011-01-21,38,7257.405957446807,53.53,3.223,,,,,,127.4404839,14.021,False,C,39690,2011-01-21
2011-01-21,39,18284.863823529406,50.25,3.016,,,,,,210.6031072,8.395,False,A,184109,2011-01-21
2011-01-21,40,10760.771126760563,14.64,3.232,,,,,,133.0285161,5.114,False,A,155083,2011-01-21
2011-01-21,41,15768.489855072468,32.7,2.973,,,,,,191.5731924,7.241,False,A,196321,2011-01-21
2011-01-21,42,11349.247234042554,56.75,3.336,,,,,,127.4404839,8.744,False,C,39690,2011-01-21
2011-01-21,43,13355.662000000004,53.05,3.016,,,,,,203.8315161,10.398,False,C,41062,2011-01-21
2011-01-21,44,5635.873469387755,34.8,2.934,,,,,,127.4404839,7.224,False,C,39910,2011-01-21
2011-01-21,45,9761.898939393943,30.55,3.229,,,,,,182.9193368,8.549,False,B,118221,2011-01-21
2011-01-28,1,18547.877605633803,43.83,3.01,,,,,,212.1970577,7.742,False,A,151315,2011-01-28
2011-01-28,2,23546.828888888893,42.83,3.01,,,,,,211.8552668,8.028,False,A,202307,2011-01-28
2011-01-28,3,5791.527619047619,48.71,3.01,,,,,,215.5065821,7.551,False,B,37392,2011-01-28
2011-01-28,4,25552.688028169014,40.6,3.022,,,,,,127.5800323,6.51,False,A,205863,2011-01-28
2011-01-28,5,4501.425645161292,44.5,3.01,,,,,,212.7514884,6.634,False,B,34875,2011-01-28
2011-01-28,6,18127.249295774636,44.98,3.01,,,,,,213.7143412,6.858,False,A,202505,2011-01-28
2011-01-28,7,7549.5907352941185,10.11,3.008,,,,,,191.667891,8.818,False,B,70713,2011-01-28
2011-01-28,8,11337.053043478263,39.26,3.01,,,,,,215.5528862,6.262,False,A,155078,2011-01-28
2011-01-28,9,7599.3685245901615,43.9,3.01,,,,,,215.7358438,6.416,False,B,125833,2011-01-28
2011-01-28,10,23830.12569444444,53.03,3.231,,,,,,127.5800323,8.744,False,B,126512,2011-01-28
2011-01-28,11,15720.266999999996,51.04,3.01,,,,,,215.5065821,7.551,False,A,207499,2011-01-28
2011-01-28,12,13031.627761194035,50.74,3.342,,,,,,127.5800323,14.021,False,B,112238,2011-01-28
2011-01-28,13,22378.946849315078,31.64,2.96,,,,,,127.5800323,7.47,False,A,219622,2011-01-28
2011-01-28,14,23731.15264705882,24.05,3.237,,,,,,183.1800955,8.549,False,A,200898,2011-01-28
2011-01-28,15,6972.747826086956,19.61,3.402,,,,,,133.1059677,7.771,False,B,123737,2011-01-28
2011-01-28,16,7117.333174603177,20.8,3.008,,,,,,191.667891,6.614,False,B,57197,2011-01-28
2011-01-28,17,10671.531739130434,22.16,2.96,,,,,,127.5800323,6.866,False,B,93188,2011-01-28
2011-01-28,18,12136.297857142863,14.84,3.243,,,,,,133.1059677,9.131,False,B,120653,2011-01-28
2011-01-28,19,18087.119577464782,20.66,3.402,,,,,,133.1059677,7.771,False,A,203819,2011-01-28
2011-01-28,20,24809.953239436625,23.21,3.237,,,,,,205.3894952,7.343,False,A,203742,2011-01-28
2011-01-28,21,9557.033676470586,44.04,3.01,,,,,,211.8552668,8.028,False,B,140167,2011-01-28
2011-01-28,22,11755.428676470588,20.61,3.243,,,,,,136.9706544,8.458,False,B,119557,2011-01-28
2011-01-28,23,15936.14132352941,10.91,3.243,,,,,,133.1059677,5.114,False,B,114533,2011-01-28
2011-01-28,24,15437.278630136987,17.91,3.402,,,,,,133.1059677,8.252,False,A,203819,2011-01-28
2011-01-28,25,8830.12779411765,18.92,3.237,,,,,,205.3894952,7.343,False,B,128107,2011-01-28
2011-01-28,26,12021.840294117646,5.54,3.243,,,,,,133.1059677,7.907,False,A,152513,2011-01-28
2011-01-28,27,20015.655633802817,23.64,3.402,,,,,,136.9706544,7.827,False,A,204184,2011-01-28
2011-01-28,28,16112.281285714282,50.74,3.342,,,,,,127.5800323,14.021,False,A,206302,2011-01-28
2011-01-28,29,6314.261076923075,20.61,3.243,,,,,,133.1059677,10.256,False,B,93638,2011-01-28
2011-01-28,30,8693.653877551022,44.04,3.01,,,,,,211.8552668,8.028,False,C,42988,2011-01-28
2011-01-28,31,17927.93828571429,44.04,3.01,,,,,,211.8552668,8.028,False,A,203750,2011-01-28
2011-01-28,32,14383.06928571428,34.86,3.008,,,,,,191.667891,8.818,False,A,203007,2011-01-28
2011-01-28,33,5253.543181818181,56.62,3.231,,,,,,127.5800323,8.951,False,A,39690,2011-01-28
2011-01-28,34,11306.996621621622,34.68,3.022,,,,,,127.5800323,10.398,False,A,158114,2011-01-28
2011-01-28,35,9595.299696969696,23.64,3.237,,,,,,136.9706544,8.549,False,B,103681,2011-01-28
2011-01-28,36,8270.536000000002,48.74,2.995,,,,,,210.9682412,8.395,False,A,39910,2011-01-28
2011-01-28,37,10483.109387755103,48.74,3.01,,,,,,210.9682412,8.395,False,C,39910,2011-01-28
2011-01-28,38,7297.084897959185,50.74,3.342,,,,,,127.5800323,14.021,False,C,39690,2011-01-28
2011-01-28,39,16792.731014492754,47.94,3.01,,,,,,210.9682412,8.395,False,A,184109,2011-01-28
2011-01-28,40,11084.434714285719,9.51,3.243,,,,,,133.1059677,5.114,False,A,155083,2011-01-28
2011-01-28,41,14875.941014492753,32.23,3.008,,,,,,191.667891,7.241,False,A,196321,2011-01-28
2011-01-28,42,10849.604130434782,53.03,3.231,,,,,,127.5800323,8.744,False,C,39690,2011-01-28
2011-01-28,43,12229.527608695653,44.98,3.01,,,,,,204.1789677,10.398,False,C,41062,2011-01-28
2011-01-28,44,5872.582978723405,31.64,2.96,,,,,,127.5800323,7.224,False,C,39910,2011-01-28
2011-01-28,45,9351.630000000001,24.05,3.237,,,,,,183.1800955,8.549,False,B,118221,2011-01-28
2011-02-04,1,22628.585633802813,42.27,2.989,,,,,,212.5668812,7.742,False,A,151315,2011-02-04
2011-02-04,2,26796.475416666664,38.25,2.989,,,,,,212.2240646,8.028,False,A,202307,2011-02-04
2011-02-04,3,6960.579841269843,45.95,2.989,,,,,,215.8863367,7.551,False,B,37392,2011-02-04
2011-02-04,4,29431.75055555556,34.61,2.996,,,,,,127.7195806,6.51,False,A,205863,2011-02-04
2011-02-04,5,5150.206249999999,41.67,2.989,,,,,,213.1229755,6.634,False,B,34875,2011-02-04
2011-02-04,6,21338.01647887324,40.59,2.989,,,,,,214.0887176,6.858,False,A,202505,2011-02-04
2011-02-04,7,8087.358985507245,-2.06,3.011,,,,,,191.7625895,8.818,False,B,70713,2011-02-04
2011-02-04,8,13689.779420289857,24.48,2.989,,,,,,215.9327797,6.262,False,A,155078,2011-02-04
2011-02-04,9,8644.639365079367,31.82,2.989,,,,,,216.1162864,6.416,False,B,125833,2011-02-04
2011-02-04,10,27718.956478873228,44.88,3.348,,,,,,127.7195806,8.744,False,B,126512,2011-02-04
2011-02-04,11,20616.609420289857,47.17,2.989,,,,,,215.8863367,7.551,False,A,207499,2011-02-04
2011-02-04,12,15612.957761194033,45.14,3.348,,,,,,127.7195806,14.021,False,B,112238,2011-02-04
2011-02-04,13,25317.624383561637,23.35,2.974,,,,,,127.7195806,7.47,False,A,219622,2011-02-04
2011-02-04,14,28925.969130434783,28.73,3.231,,,,,,183.4408542,8.549,False,A,200898,2011-02-04
2011-02-04,15,8065.954347826087,20.69,3.4,,,,,,133.1834194,7.771,False,B,123737,2011-02-04
2011-02-04,16,7488.48671875,13.64,3.011,,,,,,191.7625895,6.614,False,B,57197,2011-02-04
2011-02-04,17,12188.105223880599,11.29,2.974,,,,,,127.7195806,6.866,False,B,93188,2011-02-04
2011-02-04,18,15302.046956521739,20.79,3.24,,,,,,133.1834194,9.131,False,B,120653,2011-02-04
2011-02-04,19,19579.458714285705,21.02,3.4,,,,,,133.1834194,7.771,False,A,203819,2011-02-04
2011-02-04,20,32654.764861111107,28.58,3.231,,,,,,205.7329407,7.343,False,A,203742,2011-02-04
2011-02-04,21,8898.779701492536,36.33,2.989,,,,,,212.2240646,8.028,False,B,140167,2011-02-04
2011-02-04,22,13912.66147058823,26.39,3.24,,,,,,137.0542431,8.458,False,B,119557,2011-02-04
2011-02-04,23,16330.12014084507,14.5,3.24,,,,,,133.1834194,5.114,False,B,114533,2011-02-04
2011-02-04,24,17016.417222222222,23.83,3.4,,,,,,133.1834194,8.252,False,A,203819,2011-02-04
2011-02-04,25,9272.90507246377,23.94,3.231,,,,,,205.7329407,7.343,False,B,128107,2011-02-04
2011-02-04,26,13609.060000000001,11.17,3.24,,,,,,133.1834194,7.907,False,A,152513,2011-02-04
2011-02-04,27,22930.99704225353,28.7,3.4,,,,,,137.0542431,7.827,False,A,204184,2011-02-04
2011-02-04,28,22040.807323943664,45.14,3.348,,,,,,127.7195806,14.021,False,A,206302,2011-02-04
2011-02-04,29,7638.286212121211,26.39,3.24,,,,,,133.1834194,10.256,False,B,93638,2011-02-04
2011-02-04,30,10228.561458333335,36.33,2.989,,,,,,212.2240646,8.028,False,C,42988,2011-02-04
2011-02-04,31,20916.035652173912,36.33,2.989,,,,,,212.2240646,8.028,False,A,203750,2011-02-04
2011-02-04,32,15076.870422535205,15.47,3.011,,,,,,191.7625895,8.818,False,A,203007,2011-02-04
2011-02-04,33,5204.845111111111,49.26,3.348,,,,,,127.7195806,8.951,False,A,39690,2011-02-04
2011-02-04,34,13314.148904109592,23.82,2.996,,,,,,127.7195806,10.398,False,A,158114,2011-02-04
2011-02-04,35,11326.925000000001,28.7,3.231,,,,,,137.0542431,8.549,False,B,103681,2011-02-04
2011-02-04,36,9940.992857142855,46.68,2.98,,,,,,211.3333753,8.395,False,A,39910,2011-02-04
2011-02-04,37,11915.003673469386,46.68,2.989,,,,,,211.3333753,8.395,False,C,39910,2011-02-04
2011-02-04,38,8211.056326530612,45.14,3.348,,,,,,127.7195806,14.021,False,C,39690,2011-02-04
2011-02-04,39,19761.381470588236,45.96,2.989,,,,,,211.3333753,8.395,False,A,184109,2011-02-04
2011-02-04,40,12736.07957746479,13.29,3.24,,,,,,133.1834194,5.114,False,A,155083,2011-02-04
2011-02-04,41,16611.556338028175,14.56,3.011,,,,,,191.7625895,7.241,False,A,196321,2011-02-04
2011-02-04,42,12486.939574468084,44.88,3.348,,,,,,127.7195806,8.744,False,C,39690,2011-02-04
2011-02-04,43,13862.165319148937,33.21,2.989,,,,,,204.5264194,10.398,False,C,41062,2011-02-04
2011-02-04,44,5999.042448979591,23.35,2.974,,,,,,127.7195806,7.224,False,C,39910,2011-02-04
