ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,is_holiday,is_holiday_lower,is_holiday_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-08-27,15486.694812337788,1661.6797514444331,29082.698209433885,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1116.7806708668081,30647.984175482197,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1386.8620873720092,28877.748944328738,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,2477.2355800798246,30042.890133376284,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,2055.211470565796,28938.0278258132,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1946.8721544627695,28931.741728655103,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1912.2951834847172,31345.19600767731,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1156.7579843833587,29106.244041449496,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1083.9403867781189,30015.14048137423,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1530.118687928563,30532.995381060737,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,2475.530121359912,28924.049629703608,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1782.6533017995919,29427.42392163096,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1160.0833198334947,28610.83414271662,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1355.010931869624,29334.901382612596,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1807.4304552246876,30225.002355681245,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1764.8417282376658,30254.756501577725,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,2075.1689806972868,29819.197575037124,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,2126.654844435631,30543.285696572257,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1437.0871064148557,29178.770899800482,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1088.614061923098,30116.70831569623,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1990.5615266496275,29639.396804485837,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1220.5724509927027,28976.678985948605,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1458.449510257335,30214.67011034707,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1798.6114055429239,30239.88687954808,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1267.7684877103045,29279.12671461991,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1921.2515522453696,31222.45002993226,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,400.47619093949214,30133.576052145978,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,2780.0346613892293,28845.85711087955,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1805.3976186053014,29405.802789924288,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1586.8931304186738,30405.44387835325,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1905.2041470547729,29495.424534877377,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,2773.790162070949,29260.901824146324,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,2432.2491027552055,29671.96100119678,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1707.2631090736147,29217.034592641994,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,837.9180928882009,28629.631795663026,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1805.4161353227223,29082.244783300583,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1160.6530893977636,30242.374226768017,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1528.2357118174987,30210.080807905993,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-08-27,15486.694812337788,1191.9194178542596,28926.647475876707,15486.694812337788,15486.694812337788,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,0.0,0.0,0.0,117.39212613308955,117.39212613308955,117.39212613308955,0.0,0.0,0.0,15604.086938470877
2010-09-03,15483.038468562614,2711.328744577307,29689.89124283736,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1481.9388708523811,29629.450315609432,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,2165.18513444883,30415.283802362002,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1845.6125013986884,29236.522800873572,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1505.3880128999879,29438.16535359261,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,550.180777779028,29436.019491157276,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1001.0654810106142,28200.289494857007,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1132.3992649621218,29865.97777804191,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,657.1346622779071,28726.366645198843,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1705.985005111652,29649.95277744606,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1177.0885946803694,28255.11397907062,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,764.2415739124992,28828.389617945093,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1165.6799338724786,29029.165705472944,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1326.358210192253,29634.25437801658,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1344.1220229718692,29459.94248287783,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,2657.8457616195124,29252.135120380815,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1010.6390677446221,29380.045454082032,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1288.641015235435,28934.318229278608,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1511.3177205264967,31013.964704402086,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1198.422107223457,28345.15526676478,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1227.562952898874,28940.65073828553,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1795.5825189040745,29761.19581428343,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,825.0497094765371,29162.98634454454,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1479.4787852941233,29604.17551186796,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1454.0604681026512,28860.238429352656,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,996.6399398752865,29136.14970392243,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1103.6296327496802,29983.410829286942,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1001.3837709247251,28561.249545791638,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1141.9419677123533,28721.671804532107,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1078.250498220927,30301.30371911923,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1695.5352287324554,28508.346087665475,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,861.6706326900703,29891.707138109272,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,2170.146989517199,29558.64226292308,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1807.9099242964955,29518.393501229515,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1148.5332678841473,28975.859410801277,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,825.5443256407824,28702.95797743631,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,2425.5334764321833,29234.929019095154,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,2093.0600470341683,29891.53315318783,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,703.4771224380343,28975.389306473935,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,2364.5885062343496,29974.632421456838,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1265.108291124183,30272.72770455104,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1251.6600565703386,28726.048963502497,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1028.2395421774186,29611.788222400362,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1478.2309060216226,28569.8592689507,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-03,15483.038468562614,1256.7527596758216,29529.371808573713,15483.038468562614,15483.038468562614,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,0.0,0.0,0.0,-192.4689932842592,-192.4689932842592,-192.4689932842592,0.0,0.0,0.0,15290.569475278355
2010-09-10,15479.382124787446,1581.5430351220805,29457.813213544563,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,1240.937141494245,29788.30004596851,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,597.538442435068,28550.843813027306,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,1970.488365127739,29085.63488882932,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,1035.138607003656,28777.228594250406,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,1485.1431376772841,29272.743396950962,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,1045.3568288535384,29400.92585778678,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,-1197.637925683647,28524.57773238841,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,1021.2624572175645,28387.719145176365,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
2010-09-10,15479.382124787446,1241.249947618831,27870.38394354573,15479.382124787446,15479.382124787446,-561.8680990990184,-561.8680990990184,-561.8680990990184,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,282.9672324794075,-844.8353315784259,-844.8353315784259,-844.8353315784259,0.0,0.0,0.0,14917.514025688428
